66160650;275.405
16544544;274.145
4136608;272.141
1034152;274.408
258656;273.055
64664;274.593
16166;272.609
4110;276.229
1035;281.239
280;296.357
72;337.444
66160650;275.819
16544544;277.289
4136608;274.578
1034152;272.46
258656;274.952
64664;272.493
16166;272.2
4110;276.766
1035;280.876
280;292.621
72;334.417
66160650;275.422
16544544;274.232
4136608;273.736
1034152;272.12
258656;276.3
64664;281.888
16166;287.186
4110;276.044
1035;280.924
280;293.482
72;341.639
66160650;278.227
16544544;279.38
4136608;274.764
1034152;272.196
258656;271.733
64664;274.085
16166;274.212
4110;276.317
1035;282.274
280;293.85
72;334.375
66160650;273.595
16544544;275.16
4136608;272.064
1034152;271.887
258656;272.779
64664;274.065
16166;272.322
4110;275.642
1035;281.094
280;365.736
72;593.028
66160650;276.544
16544544;276.227
4136608;277.569
1034152;292.197
258656;280.022
64664;284.119
16166;283.553
4110;301.187
1035;300.199
280;339.421
72;482.292
66160650;277.875
16544544;275.054
4136608;274.757
1034152;275.813
258656;283.631
64664;281.431
16166;273.181
4110;275.569
1035;289.201
280;350.389
72;596.042
66160650;278.356
16544544;276.565
4136608;272.408
1034152;283.76
258656;275.345
64664;288.36
16166;280.57
4110;290.927
1035;281.699
280;291.507
72;336.972
66160650;280.528
16544544;277.911
4136608;273.673
1034152;273.379
258656;276.999
64664;279.249
16166;272.657
4110;293.908
1035;282.473
280;295.757
72;348.417
66160650;276.347
16544544;276.807
4136608;284.132
1034152;276.057
258656;274.926
64664;273.061
16166;276.648
4110;275.374
1035;280.004
280;291.779
72;328.208
