66160650;1.44064
16544544;1.22147
4136608;1.22634
1034152;1.2605
258656;1.30645
64664;1.52023
16166;2.53371
4110;4.73382
1035;17.8087
280;65.8286
72;227.556
66160650;1.17299
16544544;1.1748
4136608;1.1855
1034152;1.20109
258656;1.3104
64664;1.48856
16166;2.40703
4110;4.48467
1035;16.8193
280;62.1714
72;213.333
66160650;1.1722
16544544;1.17437
4136608;1.185
1034152;1.45359
258656;1.27082
64664;1.48856
16166;2.28034
4110;4.73382
1035;16.8193
280;62.1714
72;227.556
66160650;1.18003
16544544;1.22314
4136608;1.18302
1034152;1.21495
258656;1.26686
64664;1.48856
16166;2.40703
4110;4.48467
1035;16.8193
280;62.1714
72;227.556
66160650;1.17305
16544544;1.17523
4136608;1.18401
1034152;1.21793
258656;1.27082
64664;1.45688
16166;2.47037
4110;4.48467
1035;17.8087
280;62.1714
72;227.556
66160650;1.1726
16544544;1.17604
4136608;1.185
1034152;1.21595
258656;1.2629
64664;1.47272
16166;2.47037
4110;6.22871
1035;16.8193
280;80.4571
72;341.333
66160650;1.17335
16544544;1.17517
4136608;1.18475
1034152;1.21793
258656;1.26686
64664;1.47272
16166;2.47037
4110;4.48467
1035;16.8193
280;58.5143
72;213.333
66160650;1.17271
16544544;1.17468
4136608;1.2506
1034152;1.20208
258656;1.26686
64664;1.47272
16166;2.47037
4110;22.9217
1035;21.7662
280;87.7714
72;227.556
66160650;1.17174
16544544;1.17492
4136608;1.18376
1034152;1.21595
258656;1.27082
64664;1.47272
16166;2.53371
4110;4.48467
1035;17.8087
280;58.5143
72;227.556
66160650;1.17307
16544544;1.17474
4136608;1.18401
1034152;1.21694
258656;1.2629
64664;1.45688
16166;2.40703
4110;4.48467
1035;16.8193
280;80.4571
72;327.111
66160650;1.17347
16544544;1.20983
4136608;1.18376
1034152;1.20505
258656;1.30249
64664;1.47272
16166;2.47037
4110;4.48467
1035;17.8087
280;62.1714
72;227.556
66160650;1.17212
16544544;1.17561
4136608;1.24887
1034152;1.21495
258656;1.26686
64664;1.47272
16166;2.28034
4110;4.48467
1035;17.8087
280;62.1714
72;227.556
66160650;1.19447
16544544;1.17536
4136608;1.25011
1034152;1.20406
258656;1.27082
64664;1.47272
16166;4.24199
4110;11.2117
1035;23.7449
280;80.4571
72;227.556
66160650;1.17319
16544544;1.17492
4136608;1.2506
1034152;1.21396
258656;1.2629
64664;1.47272
16166;2.47037
4110;4.48467
1035;17.5923
280;62.1714
72;227.556
66160650;1.17259
16544544;1.17462
4136608;1.185
1034152;1.21495
258656;1.27082
64664;1.47272
16166;2.28034
4110;4.48467
1035;16.8193
280;62.1714
72;227.556
66160650;1.17209
16544544;1.20228
4136608;1.18574
1034152;1.20406
258656;1.27082
64664;1.64691
16166;2.28034
4110;4.48467
1035;16.8193
280;62.1714
72;227.556
66160650;1.17318
16544544;1.17561
4136608;1.18451
1034152;1.20406
258656;1.27082
64664;1.47272
16166;2.47037
4110;4.48467
1035;16.8193
280;62.1714
72;270.222
66160650;1.17225
16544544;1.17492
4136608;1.18401
1034152;1.20406
258656;1.30645
64664;1.48856
16166;2.47037
4110;4.48467
1035;17.8087
280;62.1714
72;227.556
66160650;1.17316
16544544;1.17561
4136608;1.30061
1034152;1.20109
258656;1.27082
64664;1.45688
16166;4.11728
4110;4.48467
1035;16.8193
280;1326.17
72;355.556
66160650;1.1726
16544544;1.17511
4136608;1.1855
1034152;1.21297
258656;1.26686
64664;1.47272
16166;2.47037
4110;4.48467
1035;17.8087
280;62.1714
72;227.556
66160650;1.17291
16544544;1.17622
4136608;1.18302
1034152;1.21495
258656;1.27082
64664;1.47272
16166;3.04046
4110;4.48467
1035;16.8193
280;62.1714
72;213.333
66160650;1.18822
16544544;1.17462
4136608;1.18475
1034152;1.21595
258656;1.26686
64664;1.47272
16166;2.34368
4110;4.48467
1035;16.8193
280;87.7714
72;341.333
66160650;1.18961
16544544;1.23942
4136608;1.18426
1034152;1.20109
258656;1.3104
64664;1.45688
16166;2.53371
4110;4.48467
1035;17.8087
280;62.1714
72;227.556
66160650;1.17341
16544544;1.17486
4136608;1.18352
1034152;1.21495
258656;1.31436
64664;1.45688
16166;2.28034
4110;4.48467
1035;16.8193
280;62.1714
72;213.333
66160650;1.17268
16544544;1.20884
4136608;1.25308
1034152;1.21198
258656;1.2629
64664;1.45688
16166;2.47037
4110;4.73382
1035;16.8193
280;62.1714
72;227.556
66160650;1.17324
16544544;1.17548
4136608;1.18401
1034152;1.21793
258656;1.27082
64664;1.47272
16166;2.47037
4110;4.48467
1035;16.8193
280;62.1714
72;213.333
66160650;1.17254
16544544;1.17486
4136608;1.18401
1034152;1.21595
258656;1.2629
64664;1.45688
16166;2.28034
4110;4.48467
1035;16.8193
280;87.7714
72;213.333
66160650;1.17222
16544544;1.17523
4136608;1.18451
1034152;1.21297
258656;1.27082
64664;1.47272
16166;2.40703
4110;4.48467
1035;17.8087
280;62.1714
72;341.333
66160650;1.17575
16544544;1.1748
4136608;1.18352
1034152;1.21198
258656;1.27082
64664;1.47272
16166;2.53371
4110;4.48467
1035;16.8193
280;128
72;227.556
66160650;1.18799
16544544;1.1753
4136608;1.1855
1034152;1.21595
258656;1.26686
64664;1.48856
16166;2.40703
4110;4.48467
1035;16.8193
280;65.8286
72;213.333
66160650;1.17228
16544544;1.17548
4136608;1.18649
1034152;1.21793
258656;1.27082
64664;1.47272
16166;2.53371
4110;4.48467
1035;16.8193
280;62.1714
72;227.556
66160650;1.17366
16544544;1.1753
4136608;1.18525
1034152;1.21297
258656;1.2629
64664;1.47272
16166;2.53371
4110;4.48467
1035;16.8193
280;58.5143
72;227.556
66160650;1.17217
16544544;1.18959
4136608;1.18401
1034152;1.20307
258656;1.30645
64664;1.45688
16166;2.47037
4110;4.48467
1035;16.8193
280;62.1714
72;213.333
66160650;1.17298
16544544;1.17492
4136608;1.18475
1034152;1.20109
258656;1.27082
64664;1.45688
16166;2.47037
4110;4.48467
1035;16.8193
280;80.4571
72;227.556
66160650;1.18562
16544544;1.17542
4136608;1.185
1034152;1.45359
258656;1.2629
64664;1.44105
16166;2.47037
4110;4.48467
1035;17.8087
280;62.1714
72;213.333
66160650;1.18773
16544544;1.17598
4136608;1.18426
1034152;1.19911
258656;1.2629
64664;1.47272
16166;2.47037
4110;4.73382
1035;16.8193
280;62.1714
72;227.556
66160650;1.17307
16544544;1.17511
4136608;1.18451
1034152;1.21495
258656;1.26686
64664;1.45688
16166;2.47037
4110;6.22871
1035;24.7343
280;62.1714
72;227.556
66160650;1.17242
16544544;1.17579
4136608;1.18426
1034152;1.21694
258656;1.26686
64664;1.47272
16166;2.47037
4110;4.48467
1035;28.6918
280;109.714
72;213.333
66160650;1.17335
16544544;1.17511
4136608;1.24887
1034152;1.20208
258656;1.26686
64664;1.47272
16166;6.72424
4110;4.48467
1035;16.8193
280;62.1714
72;213.333
66160650;1.1846
16544544;1.17561
4136608;1.18401
1034152;1.20109
258656;1.26686
64664;1.47272
16166;2.47037
4110;5.97956
1035;16.8193
280;62.1714
72;341.333
66160650;1.1727
16544544;1.17492
4136608;1.1855
1034152;1.21495
258656;1.2629
64664;1.45688
16166;2.28034
4110;4.48467
1035;16.8193
280;91.4286
72;213.333
66160650;1.18071
16544544;1.1753
4136608;1.18376
1034152;1.21297
258656;1.27082
64664;1.45688
16166;2.53371
4110;4.48467
1035;28.6918
280;58.5143
72;227.556
66160650;1.17242
16544544;1.17511
4136608;1.25011
1034152;1.20307
258656;1.2629
64664;1.47272
16166;2.47037
4110;11.71
1035;23.7449
280;98.7429
72;341.333
66160650;1.17202
16544544;1.17554
4136608;1.18327
1034152;1.21495
258656;1.26686
64664;1.45688
16166;2.47037
4110;5.97956
1035;17.8087
280;62.1714
72;213.333
66160650;1.17327
16544544;1.17468
4136608;1.18451
1034152;1.21297
258656;1.2629
64664;1.45688
16166;2.47037
4110;4.48467
1035;24.7343
280;62.1714
72;341.333
66160650;1.17307
16544544;1.17548
4136608;1.18475
1034152;1.20505
258656;1.31436
64664;1.47272
16166;2.40703
4110;4.23552
1035;17.8087
280;62.1714
72;227.556
66160650;1.17329
16544544;1.17542
4136608;1.1855
1034152;1.20307
258656;1.30645
64664;1.45688
16166;2.47037
4110;4.48467
1035;16.8193
280;62.1714
72;227.556
66160650;1.17333
16544544;1.17486
4136608;1.18426
1034152;1.21297
258656;1.26686
64664;1.47272
16166;2.47037
4110;4.48467
1035;20.7768
280;62.1714
72;227.556
66160650;1.17257
16544544;1.2016
4136608;1.18525
1034152;1.21495
258656;1.26686
64664;1.47272
16166;2.40703
4110;4.48467
1035;16.8193
280;62.1714
72;213.333
66160650;1.17332
16544544;1.17517
4136608;1.18475
1034152;1.21694
258656;1.26686
64664;1.45688
16166;2.28034
4110;4.48467
1035;17.5923
280;62.1714
72;213.333
66160650;1.17281
16544544;1.17468
4136608;1.18475
1034152;1.20406
258656;1.30645
64664;1.45688
16166;2.40703
4110;4.48467
1035;35.6174
280;62.1714
72;213.333
66160650;1.17332
16544544;1.17492
4136608;1.18475
1034152;1.21495
258656;1.2629
64664;1.47272
16166;2.47037
4110;4.48467
1035;16.8193
280;62.1714
72;213.333
66160650;1.17349
16544544;1.17449
4136608;1.1855
1034152;1.21495
258656;1.26686
64664;1.47272
16166;2.47037
4110;4.48467
1035;17.8087
280;62.1714
72;227.556
66160650;1.17962
16544544;1.18297
4136608;1.19218
1034152;1.22189
258656;1.27082
64664;1.47272
16166;2.47037
4110;4.48467
1035;16.8193
280;62.1714
72;227.556
66160650;1.18067
16544544;1.1826
4136608;1.19218
1034152;1.22189
258656;1.27082
64664;1.47272
16166;2.47037
4110;4.48467
1035;17.8087
280;62.1714
72;227.556
66160650;1.1814
16544544;1.1821
